Department,Subject,Course,Section,professor_id,A,B,C,D,F,W,Total,Semester,Year
Modern Lang/,ITAL,ITAL    1,2440,876,3,7,5,0,7,12,34,Spring,2014
Modern Lang/,ITAL,ITAL    1,2441,875,7,5,3,3,5,9,32,Spring,2014
Modern Lang/,ITAL,ITAL    1,4259,877,12,4,0,2,2,10,30,Spring,2014
Modern Lang/,ITAL,ITAL    2,2442,875,10,4,2,0,0,3,19,Spring,2014
Modern Lang/,ITAL,ITAL    2,4260,878,11,3,0,1,0,3,18,Spring,2014
Modern Lang/,ITAL,ITAL    3,2443,879,8,6,2,0,0,3,19,Spring,2014
Modern Lang/,ITAL,ITAL    8,2444,879,13,0,0,0,0,8,21,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2445,880,21,3,5,1,4,2,36,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2446,881,6,7,5,4,1,11,34,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2447,880,23,4,2,0,1,2,32,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2448,882,13,6,3,3,3,4,32,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2449,883,8,9,3,2,5,7,34,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2450,884,13,5,5,0,3,7,33,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,2451,885,17,7,3,0,1,8,36,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,3325,886,6,6,4,2,5,8,31,Spring,2014
Modern Lang/,JAPAN,JAPAN   1,4261,886,6,7,2,2,11,6,34,Spring,2014
Modern Lang/,JAPAN,JAPAN   2,2452,887,11,10,7,4,1,5,38,Spring,2014
Modern Lang/,JAPAN,JAPAN   2,2453,888,13,4,0,7,3,1,28,Spring,2014
Modern Lang/,JAPAN,JAPAN   2,2454,888,14,8,2,4,2,2,32,Spring,2014
Modern Lang/,JAPAN,JAPAN   2,4262,888,18,5,1,4,0,3,31,Spring,2014
Modern Lang/,JAPAN,JAPAN   2,4263,889,17,9,2,1,4,3,36,Spring,2014
Modern Lang/,JAPAN,JAPAN   3,2455,890,4,3,3,0,0,2,12,Spring,2014
Modern Lang/,JAPAN,JAPAN   3,4264,891,18,4,1,1,1,1,26,Spring,2014
Modern Lang/,JAPAN,JAPAN   4,2456,880,23,5,2,0,2,1,33,Spring,2014
Modern Lang/,KOREAN,KOREAN  1,2540,892,16,10,5,1,0,3,35,Spring,2014
Modern Lang/,KOREAN,KOREAN  1,2541,892,22,5,3,1,0,5,36,Spring,2014
Modern Lang/,KOREAN,KOREAN  2,2542,893,20,7,4,0,0,5,36,Spring,2014
Modern Lang/,KOREAN,KOREAN  4,2543,892,25,2,0,0,0,3,30,Spring,2014
Modern Lang/,LING,LING    1,2547,561,14,11,6,0,4,6,41,Spring,2014
Modern Lang/,PERSIN,PERSIN  2,4400,894,22,6,0,0,2,1,31,Spring,2014
Modern Lang/,RUSS,RUSS    2,4460,895,26,3,0,0,1,8,38,Spring,2014
Modern Lang/,SPAN,SPAN    1,3179,896,6,7,1,2,0,13,29,Spring,2014
Modern Lang/,SPAN,SPAN    1,3180,896,3,10,2,4,1,10,30,Spring,2014
Modern Lang/,SPAN,SPAN    1,3181,897,4,8,2,6,0,11,31,Spring,2014
Modern Lang/,SPAN,SPAN    1,3182,897,3,5,0,2,4,15,29,Spring,2014
Modern Lang/,SPAN,SPAN    1,3183,898,14,2,2,0,0,11,29,Spring,2014
Modern Lang/,SPAN,SPAN    1,3184,896,8,8,1,1,0,10,28,Spring,2014
Modern Lang/,SPAN,SPAN    1,3185,899,4,9,7,1,6,7,34,Spring,2014
Modern Lang/,SPAN,SPAN    1,3186,900,7,1,4,1,2,8,23,Spring,2014
Modern Lang/,SPAN,SPAN    1,3187,901,4,2,2,0,0,13,21,Spring,2014
Modern Lang/,SPAN,SPAN    1,3188,901,5,3,6,0,2,13,29,Spring,2014
Modern Lang/,SPAN,SPAN    1,4462,902,16,4,4,1,2,4,31,Spring,2014
Modern Lang/,SPAN,SPAN    1,4463,903,5,6,6,2,4,11,34,Spring,2014
Modern Lang/,SPAN,SPAN    2,3189,904,5,6,4,2,0,6,23,Spring,2014
Modern Lang/,SPAN,SPAN    2,3190,905,7,3,3,0,2,8,23,Spring,2014
Modern Lang/,SPAN,SPAN    2,3191,906,4,4,2,4,3,7,24,Spring,2014
Modern Lang/,SPAN,SPAN    2,3192,907,10,1,2,5,3,7,28,Spring,2014
Modern Lang/,SPAN,SPAN    2,3193,908,8,6,10,1,0,7,32,Spring,2014
Modern Lang/,SPAN,SPAN    2,4464,909,7,7,5,0,1,5,25,Spring,2014
Modern Lang/,SPAN,SPAN    2,4465,910,4,5,1,3,0,14,27,Spring,2014
Modern Lang/,SPAN,SPAN    3,3194,911,4,5,2,2,2,3,18,Spring,2014
Modern Lang/,SPAN,SPAN    3,4466,912,6,8,3,0,0,3,20,Spring,2014
Modern Lang/,SPAN,SPAN    4,3196,913,16,9,5,0,1,1,32,Spring,2014
Modern Lang/,SPAN,SPAN    8,3197,897,5,2,1,0,0,6,14,Spring,2014
Modern Lang/,SPAN,SPAN   11,3198,914,4,5,5,4,5,5,28,Spring,2014
Modern Lang/,SPAN,SPAN   11,3199,914,1,10,10,3,8,2,34,Spring,2014
Modern Lang/,SPAN,SPAN   12,3200,914,6,8,2,1,1,2,20,Spring,2014
Modern Lang/,SPAN,SPAN   31A,3201,906,8,2,4,2,6,3,25,Spring,2014
Modern Lang/,SPAN,SPAN   31A,3202,909,3,4,0,3,4,15,29,Spring,2014
Music,MUSIC,MUSIC   1,2748,915,5,7,7,1,3,11,34,Spring,2014
Music,MUSIC,MUSIC   1,2749,916,7,4,3,0,9,9,32,Spring,2014
Music,MUSIC,MUSIC   1,2750,917,21,8,5,0,4,3,41,Spring,2014
Music,MUSIC,MUSIC   1,2751,918,6,4,1,0,3,9,23,Spring,2014
Music,MUSIC,MUSIC   1,2752,919,34,10,0,0,0,4,48,Spring,2014
Music,MUSIC,MUSIC   1,2753,918,18,2,3,0,2,12,37,Spring,2014
Music,MUSIC,MUSIC   1,2754,919,32,7,0,0,3,3,45,Spring,2014
Music,MUSIC,MUSIC   1,4363,920,26,6,5,2,0,4,43,Spring,2014
Music,MUSIC,MUSIC   1,4364,921,12,4,2,1,0,12,31,Spring,2014
Music,MUSIC,MUSIC   1,4365,920,23,5,1,2,0,5,36,Spring,2014
Music,MUSIC,MUSIC   2,2755,922,5,10,4,6,2,10,37,Spring,2014
Music,MUSIC,MUSIC   2,2756,922,4,7,4,5,4,7,31,Spring,2014
Music,MUSIC,MUSIC   2,4366,923,3,1,0,10,0,3,17,Spring,2014
Music,MUSIC,MUSIC   3,2757,924,6,10,2,1,0,2,21,Spring,2014
Music,MUSIC,MUSIC   4,2758,924,9,7,2,1,0,0,19,Spring,2014
Music,MUSIC,MUSIC   6,2759,922,5,15,3,2,1,9,35,Spring,2014
Music,MUSIC,MUSIC   6,2760,925,4,3,5,2,9,8,31,Spring,2014
Music,MUSIC,MUSIC   6,4367,923,3,3,3,3,1,4,17,Spring,2014
Music,MUSIC,MUSIC   7,2761,924,8,5,5,1,0,2,21,Spring,2014
Music,MUSIC,MUSIC   8,2762,924,13,3,2,1,0,0,19,Spring,2014
Music,MUSIC,MUSIC  13,4488,926,9,5,0,0,1,2,17,Spring,2014
Music,MUSIC,MUSIC  31,2763,927,4,4,1,0,2,11,22,Spring,2014
Music,MUSIC,MUSIC  32,2764,928,15,2,4,2,7,3,33,Spring,2014
Music,MUSIC,MUSIC  32,2765,929,20,3,4,0,2,4,33,Spring,2014
Music,MUSIC,MUSIC  32,2766,928,17,4,7,1,13,7,49,Spring,2014
Music,MUSIC,MUSIC  32,2767,927,7,13,9,0,1,5,35,Spring,2014
Music,MUSIC,MUSIC  32,2768,930,23,2,0,0,0,4,29,Spring,2014
Music,MUSIC,MUSIC  32,2769,918,16,3,0,0,1,3,23,Spring,2014
Music,MUSIC,MUSIC  32,2770,916,11,7,6,1,2,0,27,Spring,2014
Music,MUSIC,MUSIC  32,2771,919,30,6,0,0,2,5,43,Spring,2014
Music,MUSIC,MUSIC  32,2772,921,4,5,3,7,4,15,38,Spring,2014
Music,MUSIC,MUSIC  32,2773,924,6,3,4,1,2,5,21,Spring,2014
Music,MUSIC,MUSIC  32,2774,916,14,11,8,1,4,1,39,Spring,2014
Music,MUSIC,MUSIC  32,2775,931,31,0,0,0,0,0,31,Spring,2014
Music,MUSIC,MUSIC  32,2776,932,4,4,3,1,3,5,20,Spring,2014
Music,MUSIC,MUSIC  32,2777,933,4,4,5,1,10,9,33,Spring,2014
Music,MUSIC,MUSIC  33,2779,934,30,1,0,0,0,3,34,Spring,2014
Music,MUSIC,MUSIC  33,2780,915,20,7,5,1,4,1,38,Spring,2014
Music,MUSIC,MUSIC  33,2781,934,78,19,6,4,11,5,123,Spring,2014
Music,MUSIC,MUSIC  33,2782,935,55,0,0,0,0,0,55,Spring,2014
Music,MUSIC,MUSIC  33,2783,936,12,3,2,4,7,0,28,Spring,2014
Music,MUSIC,MUSIC  33,2784,935,57,0,0,0,1,1,59,Spring,2014
Music,MUSIC,MUSIC  33,4368,935,58,0,0,0,0,0,58,Spring,2014
Music,MUSIC,MUSIC  33,4369,936,13,10,5,0,5,2,35,Spring,2014
Music,MUSIC,MUSIC  33,4370,936,12,13,2,2,1,4,34,Spring,2014
Music,MUSIC,MUSIC  36,2785,937,11,5,10,2,9,5,42,Spring,2014
Music,MUSIC,MUSIC  36,4371,931,22,4,0,0,6,3,35,Spring,2014
Music,MUSIC,MUSIC  37,2786,938,11,8,12,10,4,33,78,Spring,2014
Music,MUSIC,MUSIC  37,4372,938,6,3,6,1,4,6,26,Spring,2014
Music,MUSIC,MUSIC  42,4373,939,22,0,0,0,0,1,23,Spring,2014
Music,MUSIC,MUSIC  45,2787,940,1,0,0,0,2,0,3,Spring,2014
Music,MUSIC,MUSIC  50A,2788,927,12,4,4,6,2,5,33,Spring,2014
Music,MUSIC,MUSIC  50A,2789,939,20,2,0,0,0,8,30,Spring,2014
Music,MUSIC,MUSIC  50A,2790,941,14,2,1,3,4,5,29,Spring,2014
Music,MUSIC,MUSIC  50A,4374,931,13,2,0,0,6,11,32,Spring,2014
Music,MUSIC,MUSIC  50B,2791,939,15,4,0,0,1,7,27,Spring,2014
Music,MUSIC,MUSIC  50B,2792,939,19,3,0,0,3,6,31,Spring,2014
Music,MUSIC,MUSIC  50B,4375,942,11,1,0,1,2,6,21,Spring,2014
Music,MUSIC,MUSIC  53,4377,943,19,0,0,0,0,4,23,Spring,2014
Music,MUSIC,MUSIC  55,4378,944,16,2,0,0,0,2,20,Spring,2014
Music,MUSIC,MUSIC  57,4379,945,9,2,1,1,2,2,17,Spring,2014
Music,MUSIC,MUSIC  59,2793,946,10,2,1,0,0,3,16,Spring,2014
Music,MUSIC,MUSIC  59,3289,947,17,0,0,0,0,0,17,Spring,2014
Music,MUSIC,MUSIC  60A,2794,948,4,4,0,1,0,4,13,Spring,2014
Music,MUSIC,MUSIC  60A,2795,949,8,2,1,1,1,8,21,Spring,2014
Music,MUSIC,MUSIC  60A,2796,950,17,3,0,1,0,3,24,Spring,2014
Music,MUSIC,MUSIC  60A,2797,951,5,2,0,1,0,6,14,Spring,2014
Music,MUSIC,MUSIC  60A,2798,949,6,2,2,1,3,2,16,Spring,2014
Music,MUSIC,MUSIC  60A,2799,952,13,1,0,0,0,2,16,Spring,2014
Music,MUSIC,MUSIC  60A,2800,948,7,1,2,1,0,4,15,Spring,2014
Music,MUSIC,MUSIC  60A,2801,953,10,1,0,0,0,3,14,Spring,2014
Music,MUSIC,MUSIC  60A,2802,917,10,4,0,1,0,3,18,Spring,2014
Music,MUSIC,MUSIC  60A,4380,951,8,0,0,1,2,8,19,Spring,2014
Music,MUSIC,MUSIC  60A,4381,953,8,1,1,0,0,7,17,Spring,2014
Music,MUSIC,MUSIC  60B,2803,952,4,3,1,0,1,5,14,Spring,2014
Music,MUSIC,MUSIC  60B,2804,949,5,3,1,0,3,3,15,Spring,2014
Music,MUSIC,MUSIC  60B,2805,917,13,2,0,0,2,2,19,Spring,2014
Music,MUSIC,MUSIC  60B,2806,948,7,2,0,3,0,7,19,Spring,2014
Music,MUSIC,MUSIC  60C,2808,952,10,4,1,0,0,5,20,Spring,2014
Music,MUSIC,MUSIC  60C,4382,917,11,2,0,0,0,5,18,Spring,2014
Music,MUSIC,MUSIC  60D,2809,952,10,4,1,1,0,3,19,Spring,2014
Music,MUSIC,MUSIC  61B,2810,917,15,0,0,0,0,2,17,Spring,2014
Music,MUSIC,MUSIC  63,2811,917,6,0,1,0,0,4,11,Spring,2014
Music,MUSIC,MUSIC  64,2812,952,17,1,0,0,0,1,19,Spring,2014
Music,MUSIC,MUSIC  65B,4383,954,13,0,0,0,0,1,14,Spring,2014
Music,MUSIC,MUSIC  66,2813,925,8,0,0,2,3,5,18,Spring,2014
Music,MUSIC,MUSIC  69D,2814,952,12,0,0,1,0,3,16,Spring,2014
Music,MUSIC,MUSIC  70A,2815,955,15,3,0,0,0,4,22,Spring,2014
Music,MUSIC,MUSIC  70B,2816,955,5,1,0,0,0,2,8,Spring,2014
Music,MUSIC,MUSIC  70C,2817,955,6,0,0,0,0,0,6,Spring,2014
Music,MUSIC,MUSIC  71,2818,920,6,2,0,0,0,1,9,Spring,2014
Music,MUSIC,MUSIC  72,2819,920,6,1,0,0,0,2,9,Spring,2014
Music,MUSIC,MUSIC  73A,2820,937,8,3,1,0,2,2,16,Spring,2014
Music,MUSIC,MUSIC  73B,2821,937,4,2,0,0,3,5,14,Spring,2014
Music,MUSIC,MUSIC  74,4384,930,15,1,0,0,0,0,16,Spring,2014
Music,MUSIC,MUSIC  76,2822,920,5,3,0,0,0,0,8,Spring,2014
Music,MUSIC,MUSIC  77,4385,956,12,0,0,0,0,1,13,Spring,2014
Music,MUSIC,MUSIC  78,3290,957,15,0,0,0,0,0,15,Spring,2014
Music,MUSIC,MUSIC  78,4386,934,10,0,1,0,0,0,11,Spring,2014
Music,MUSIC,MUSIC  79A,2823,934,13,1,0,0,3,5,22,Spring,2014
Music,MUSIC,MUSIC  84A,2824,958,13,1,1,0,1,3,19,Spring,2014
Music,MUSIC,MUSIC  84A,2826,958,22,3,1,0,0,4,30,Spring,2014
Music,MUSIC,MUSIC  84A,2827,959,7,4,3,0,1,3,18,Spring,2014
Music,MUSIC,MUSIC  84A,2828,959,8,5,0,2,1,2,18,Spring,2014
Music,MUSIC,MUSIC  84A,3274,960,13,4,2,0,0,1,20,Spring,2014
Music,MUSIC,MUSIC  84A,4387,929,18,2,0,0,0,7,27,Spring,2014
Music,MUSIC,MUSIC  84A,4388,960,15,0,5,0,0,3,23,Spring,2014
Music,MUSIC,MUSIC  84B,2829,958,15,2,1,0,0,3,21,Spring,2014
Music,MUSIC,MUSIC  84B,3291,961,7,1,0,0,1,0,9,Spring,2014
Music,MUSIC,MUSIC  84B,4389,960,20,3,1,0,0,3,27,Spring,2014
Music,MUSIC,MUSIC  84C,2830,929,13,1,0,0,0,3,17,Spring,2014
Music,MUSIC,MUSIC  87A,4489,959,11,1,1,1,0,4,18,Spring,2014
Music,MUSIC,MUSIC  88A,2832,930,1,0,0,0,0,1,2,Spring,2014
Music,MUSIC,MUSIC  88B,2833,930,5,0,0,0,0,0,5,Spring,2014
Music,MUSIC,MUSIC  92,3345,939,4,0,0,0,0,0,4,Spring,2014
Music,MUSIC,MUSIC  92,3346,922,1,0,0,0,0,0,1,Spring,2014
Music,MUSIC,MUSIC  92,3347,924,1,0,0,0,0,0,1,Spring,2014
Music,MUSIC,MUSIC  92,3348,945,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3349,960,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3350,942,1,0,0,0,0,0,1,Spring,2014
Music,MUSIC,MUSIC  92,3351,962,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3352,952,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3353,941,3,0,0,0,0,0,3,Spring,2014
Music,MUSIC,MUSIC  92,3354,931,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3355,963,1,0,0,0,0,0,1,Spring,2014
Music,MUSIC,MUSIC  92,3356,964,2,0,0,0,0,0,2,Spring,2014
Music,MUSIC,MUSIC  92,3357,965,3,0,0,0,0,0,3,Spring,2014
Music,MUSIC,MUSIC  94,2834,934,25,0,0,0,0,0,25,Spring,2014
Philosophy/So,ECON,ECON    1,1737,966,16,8,5,2,3,15,49,Spring,2014
Philosophy/So,ECON,ECON    1,1738,967,5,3,9,6,12,19,54,Spring,2014
Philosophy/So,ECON,ECON    1,1739,968,11,14,16,17,18,13,89,Spring,2014
Philosophy/So,ECON,ECON    1,1740,967,12,10,7,7,8,10,54,Spring,2014
Philosophy/So,ECON,ECON    1,1741,968,21,11,17,16,13,11,89,Spring,2014
Philosophy/So,ECON,ECON    1,1742,969,17,9,7,4,3,7,47,Spring,2014
Philosophy/So,ECON,ECON    1,1743,967,6,9,1,1,8,15,40,Spring,2014
Philosophy/So,ECON,ECON    1,1744,969,22,7,6,4,4,8,51,Spring,2014
Philosophy/So,ECON,ECON    1,1745,970,37,12,6,3,1,2,61,Spring,2014
Philosophy/So,ECON,ECON    1,1746,967,5,9,3,1,7,9,34,Spring,2014
Philosophy/So,ECON,ECON    1,1747,971,21,17,0,0,0,2,40,Spring,2014
Philosophy/So,ECON,ECON    1,1748,972,21,5,4,2,2,8,42,Spring,2014
Philosophy/So,ECON,ECON    1,3368,972,15,1,5,1,3,15,40,Spring,2014
Philosophy/So,ECON,ECON    1,4142,973,50,14,13,2,4,5,88,Spring,2014
Philosophy/So,ECON,ECON    2,1749,974,15,10,1,2,0,1,29,Spring,2014
Philosophy/So,ECON,ECON    2,1750,969,13,5,14,2,4,4,42,Spring,2014
Philosophy/So,ECON,ECON    2,1751,974,9,14,10,2,3,9,47,Spring,2014
Philosophy/So,ECON,ECON    2,1752,967,8,2,1,9,15,10,45,Spring,2014
Philosophy/So,ECON,ECON    2,1753,969,25,21,27,11,16,18,118,Spring,2014
Philosophy/So,ECON,ECON    2,1754,968,18,20,21,7,3,12,81,Spring,2014
Philosophy/So,ECON,ECON    2,1755,968,11,21,17,13,16,9,87,Spring,2014
Philosophy/So,ECON,ECON    2,1756,967,7,4,5,2,8,12,38,Spring,2014
Philosophy/So,ECON,ECON    2,1757,971,21,20,2,1,2,3,49,Spring,2014
Philosophy/So,ECON,ECON    2,1758,967,2,5,1,1,6,19,34,Spring,2014
Philosophy/So,ECON,ECON    2,1759,970,26,18,6,2,2,0,54,Spring,2014
Philosophy/So,ECON,ECON    2,1760,970,33,14,6,2,2,0,57,Spring,2014
Philosophy/So,ECON,ECON    2,1761,971,19,15,5,2,1,2,44,Spring,2014
Philosophy/So,ECON,ECON    2,1762,972,20,11,4,1,2,8,46,Spring,2014
Philosophy/So,ECON,ECON    2,4143,973,40,26,5,4,3,6,84,Spring,2014
Philosophy/So,ECON,ECON    5,1763,975,4,3,8,2,1,2,20,Spring,2014
Philosophy/So,ECON,ECON    5,1764,976,6,5,5,2,0,9,27,Spring,2014
Philosophy/So,ECON,ECON    5,1765,976,6,3,5,1,1,6,22,Spring,2014
Philosophy/So,ECON,ECON   15,1766,976,4,11,13,3,2,9,42,Spring,2014
Philosophy/So,ECON,ECON   15,1767,976,4,8,4,0,7,17,40,Spring,2014
Philosophy/So,ECON,ECON   15,4144,977,7,12,8,0,1,1,29,Spring,2014
Philosophy/So,ENVRN,ENVRN  20,2093,978,8,6,0,0,1,3,18,Spring,2014
Philosophy/So,ENVRN,ENVRN  22,2094,979,11,5,1,0,0,2,19,Spring,2014
Philosophy/So,GLOBAL,GLOBAL  5,2292,975,2,5,3,1,1,3,15,Spring,2014
Philosophy/So,GLOBAL,GLOBAL  5,2293,976,7,1,3,1,4,9,25,Spring,2014
Philosophy/So,GLOBAL,GLOBAL  5,2294,976,3,3,4,0,1,11,22,Spring,2014
Philosophy/So,GLOBAL,GLOBAL 10,2295,980,5,16,13,1,7,3,45,Spring,2014
Philosophy/So,GLOBAL,GLOBAL 95,3272,980,2,0,0,0,0,0,2,Spring,2014
Philosophy/So,HIST,HIST   15,2379,976,5,6,7,3,7,11,39,Spring,2014
Philosophy/So,HIST,HIST   15,2380,976,12,6,10,3,1,11,43,Spring,2014
Philosophy/So,HIST,HIST   15,4253,977,5,5,3,0,2,0,15,Spring,2014
Philosophy/So,HIST,HIST   48,2406,981,1,1,1,1,1,10,15,Spring,2014
Philosophy/So,HIST,HIST   48,2407,981,5,3,1,0,1,10,20,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2925,982,17,7,6,1,8,6,45,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2926,983,8,8,8,4,3,14,45,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2927,984,10,14,14,3,2,4,47,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2928,985,6,18,5,2,0,11,42,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2929,984,8,19,11,2,1,5,46,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2930,983,7,7,12,2,3,13,44,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2931,985,19,4,0,0,0,2,25,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2932,986,3,14,9,3,0,13,42,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2933,978,13,15,7,1,2,6,44,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2934,985,30,40,22,5,9,25,131,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2935,986,2,10,5,4,6,6,33,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2936,986,1,7,6,1,7,9,31,Spring,2014
Philosophy/So,PHILOS,PHILOS  1,2937,987,33,4,0,0,1,3,41,Spring,2014
Philosophy/So,PHILOS,PHILOS  2,2938,983,10,13,8,0,0,10,41,Spring,2014
Philosophy/So,PHILOS,PHILOS  2,2939,988,6,10,6,4,3,7,36,Spring,2014
Philosophy/So,PHILOS,PHILOS  2,2940,982,14,20,5,2,3,4,48,Spring,2014
Philosophy/So,PHILOS,PHILOS  2,2941,988,7,6,4,1,2,5,25,Spring,2014
Philosophy/So,PHILOS,PHILOS  3,2942,988,5,14,12,3,5,6,45,Spring,2014
Philosophy/So,PHILOS,PHILOS  3,2943,988,7,6,7,2,2,13,37,Spring,2014
Philosophy/So,PHILOS,PHILOS  4,2944,985,22,9,5,0,3,7,46,Spring,2014
Philosophy/So,PHILOS,PHILOS  5,2945,988,7,9,4,0,9,12,41,Spring,2014
Philosophy/So,PHILOS,PHILOS  6,2946,981,8,1,4,0,0,28,41,Spring,2014
Philosophy/So,PHILOS,PHILOS  7,2947,986,2,10,6,1,1,14,34,Spring,2014
Philosophy/So,PHILOS,PHILOS  7,2948,986,6,7,6,0,6,8,33,Spring,2014
Philosophy/So,PHILOS,PHILOS  7,2949,989,8,16,7,3,0,6,40,Spring,2014
Philosophy/So,PHILOS,PHILOS  9,2950,990,10,13,11,0,2,5,41,Spring,2014
Philosophy/So,PHILOS,PHILOS 11,2951,982,16,9,5,3,4,9,46,Spring,2014
Philosophy/So,PHILOS,PHILOS 20,2952,978,8,3,3,0,4,3,21,Spring,2014
Philosophy/So,PHILOS,PHILOS 22,2953,991,98,8,0,0,1,0,107,Spring,2014
Philosophy/So,PHILOS,PHILOS 23,2954,981,5,1,3,2,7,18,36,Spring,2014
Philosophy/So,PHILOS,PHILOS 23,2955,981,2,3,3,0,7,25,40,Spring,2014
Philosophy/So,PHILOS,PHILOS 41,3270,985,18,9,3,1,4,6,41,Spring,2014
Philosophy/So,PHILOS,PHILOS 48,2956,981,1,3,1,1,1,15,22,Spring,2014
Philosophy/So,PHILOS,PHILOS 48,2957,981,4,3,2,1,0,8,18,Spring,2014
Philosophy/So,PHILOS,PHILOS 51,2958,979,2,2,1,0,1,2,8,Spring,2014
Philosophy/So,PHILOS,PHILOS 51,2959,979,4,3,2,1,0,0,10,Spring,2014
Philosophy/So,PHILOS,PHILOS 51,4401,992,8,7,1,0,0,1,17,Spring,2014
Philosophy/So,PHILOS,PHILOS 52,2960,979,9,5,2,0,0,5,21,Spring,2014
Philosophy/So,PHILOS,PHILOS 52,4402,992,1,5,3,0,0,4,13,Spring,2014
Philosophy/So,PHILOS,PHILOS 88B,2962,993,1,1,0,0,0,0,2,Spring,2014
Philosophy/So,POL SC,POL SC  1,3030,994,92,23,6,7,12,19,159,Spring,2014
Philosophy/So,POL SC,POL SC  1,3031,993,22,5,1,0,0,3,31,Spring,2014
Philosophy/So,POL SC,POL SC  1,3032,993,25,3,0,0,1,1,30,Spring,2014
Philosophy/So,POL SC,POL SC  1,3033,995,7,11,10,2,4,14,48,Spring,2014
Philosophy/So,POL SC,POL SC  1,3034,994,125,28,10,3,5,5,176,Spring,2014
Philosophy/So,POL SC,POL SC  1,3035,996,7,10,13,1,5,11,47,Spring,2014
Philosophy/So,POL SC,POL SC  1,3036,997,5,10,8,1,1,11,36,Spring,2014
Philosophy/So,POL SC,POL SC  1,3037,995,9,14,13,4,2,10,52,Spring,2014
Philosophy/So,POL SC,POL SC  1,3038,998,9,12,19,0,0,1,41,Spring,2014
Philosophy/So,POL SC,POL SC  1,3039,992,12,14,17,4,0,1,48,Spring,2014
Philosophy/So,POL SC,POL SC  1,3040,997,11,16,9,0,1,8,45,Spring,2014
Philosophy/So,POL SC,POL SC  1,3041,997,16,9,7,0,2,9,43,Spring,2014
Philosophy/So,POL SC,POL SC  1,3042,994,45,21,4,3,2,6,81,Spring,2014
Philosophy/So,POL SC,POL SC  1,3375,999,13,3,3,1,6,12,38,Spring,2014
Philosophy/So,POL SC,POL SC  1,4428,1000,12,15,14,1,2,6,50,Spring,2014
Philosophy/So,POL SC,POL SC  1,4429,998,11,18,11,0,0,5,45,Spring,2014
Philosophy/So,POL SC,POL SC  2,3043,975,3,7,21,13,18,19,81,Spring,2014
Philosophy/So,POL SC,POL SC  2,3044,1001,17,14,9,0,0,5,45,Spring,2014
Philosophy/So,POL SC,POL SC  2,3045,975,4,8,6,0,1,3,22,Spring,2014
Philosophy/So,POL SC,POL SC  2,3046,1001,23,15,3,4,0,4,49,Spring,2014
Philosophy/So,POL SC,POL SC  2,3047,997,11,5,5,2,4,10,37,Spring,2014
Philosophy/So,POL SC,POL SC  2,3048,997,5,4,5,0,3,11,28,Spring,2014
Philosophy/So,POL SC,POL SC  3,3049,1002,8,6,3,0,2,3,22,Spring,2014
Philosophy/So,POL SC,POL SC  5,3050,975,11,3,2,0,2,2,20,Spring,2014
Philosophy/So,POL SC,POL SC  5,3051,976,4,3,4,1,3,12,27,Spring,2014
Philosophy/So,POL SC,POL SC  5,3052,976,3,3,1,0,3,10,20,Spring,2014
Philosophy/So,POL SC,POL SC  7,3053,975,8,11,18,5,15,16,73,Spring,2014
Philosophy/So,POL SC,POL SC  7,3054,975,11,12,8,3,1,7,42,Spring,2014
Philosophy/So,POL SC,POL SC  7,3055,1003,13,6,8,2,8,11,48,Spring,2014
Philosophy/So,POL SC,POL SC  7,3056,997,16,6,4,3,3,8,40,Spring,2014
Philosophy/So,POL SC,POL SC  7,3057,997,14,4,6,0,1,7,32,Spring,2014
Philosophy/So,POL SC,POL SC 14,3059,1003,9,3,9,0,7,11,39,Spring,2014
Philosophy/So,POL SC,POL SC 21,3060,994,99,11,4,4,7,14,139,Spring,2014
Philosophy/So,POL SC,POL SC 22,3061,979,10,2,2,0,2,0,16,Spring,2014
Philosophy/So,POL SC,POL SC 31,3063,1001,19,3,6,0,9,6,43,Spring,2014
